date,close,volume,open,high,low,ticker,title
2017-06-17,3.7905,920794000.0,3.819,3.8675,3.756,NVDA,
2017-06-18,3.7905,920794000.0,3.819,3.8675,3.756,NVDA,
2017-06-19,3.933,773330000.0,3.8353,3.9383,3.8315,NVDA,"Assessing An Active Momentum ETF NVIDIA Powers the World's Top 13 Most Energy Efficient Supercomputers Visualize Large-Scale, Unstructured Data in Real Time for Faster Scientific Discoveries"
2017-06-20,3.9273,1093952800.0,3.9758,4.0435,3.923,NVDA,Pacific Crest Upgrades NVIDIA to Sector Weight Picture Imperfect: How AI Helped Debunk Myth of the Perfect Mom How the Human Brain Project Maps the Brain Faster with Deep Learning
2017-06-21,3.9868,680172000.0,3.9553,3.9905,3.8925,NVDA,Non-Horrible Bosses: Meet The Best CEOs Of 2017
2017-06-22,3.9593,468352400.0,3.995,4.0085,3.935,NVDA,"Hello, Mr. Chips: A Look At AMD's Wild Year Optimus Ride: MIT Spinoff Creates Autonomous Mobility-on-Demand Systems for the Masses"
2017-06-23,3.8458,1086852400.0,3.967,3.983,3.8305,NVDA,How a $500 Electric Bill Jolted an AI Startup Into Focusing on Energy Conservation
2017-06-24,3.8458,1086852400.0,3.967,3.983,3.8305,NVDA,
2017-06-25,3.8458,1086852400.0,3.967,3.983,3.8305,NVDA,
2017-06-26,3.8038,1063088400.0,3.879,3.915,3.7083,NVDA,"The Week In Chip Stocks: AMD, Intel And More ZF, HELLA, NVIDIA Partner to Increase Safety of Self-Driving Vehicles Volvo Cars and Autoliv Select NVIDIA DRIVE PX Platform for Self-Driving Cars"
2017-06-27,3.6645,997923200.0,3.786,3.7948,3.6587,NVDA,"Volvo, Autoliv Team up with NVIDIA on Developing AI for Self-driving Cars NVIDIA Tops MIT Tech Review’s List of World’s Smartest Companies NVIDIA Takes AI From Research to Production in New Work with Volvo, VW, ZF, Autoliv, HELLA"
2017-06-28,3.7938,993159200.0,3.733,3.7985,3.6438,NVDA,"Semi Stocks Moving Higher Wed. Morning, Potentially Amid Several News Items: Toshiba Suit Of Western Digital, Toshiba Missing Deadline For Sale Of Chip Unit; Cypress Semi Shares Up 3.9%, AMD Up 1.9%, NVIDIA Up 1.8%, Micron Up 1.1% The AI Revolution Is Remaking Every Business in Every Industry"
2017-06-29,3.667,1060790400.0,3.765,3.768,3.602,NVDA,How a Boston Startup Plans to Poach Poachers in Africa Using Intelligent Drones
2017-06-30,3.614,729376800.0,3.6845,3.6983,3.5875,NVDA,
2017-07-01,3.614,729376800.0,3.6845,3.6983,3.5875,NVDA,
2017-07-02,3.614,729376800.0,3.6845,3.6983,3.5875,NVDA,
2017-07-03,3.4833,709072800.0,3.6263,3.6413,3.4645,NVDA,
2017-07-04,3.4833,709072800.0,3.6263,3.6413,3.4645,NVDA,
2017-07-05,3.5763,818977600.0,3.5475,3.6055,3.5282,NVDA,"Baidu Announces Alliance with 50+ Partners, Including  NVIDIA, Microsoft Cloud, to Accelerate the Adoption of Autonomous Driving Baidu’s Project Apollo Takes Flight, Bringing Autonomous Cars Closer to Reality NVIDIA, Baidu Announce Partnership to Accelerate AI"
2017-07-06,3.587,744865600.0,3.5468,3.6345,3.494,NVDA,Nvidia Shares Remain Under-Owned Heart Smart: How HeartFlow Uses AI to Detect Heart Disease
2017-07-07,3.669,651173200.0,3.6445,3.6875,3.6212,NVDA,Todd Gordon's Bullish Nvidia Trade DeepTraffic: How an MIT Simulation Game Uses Deep Learning to Reduce Gridlock
2017-07-08,3.669,651173200.0,3.6445,3.6875,3.6212,NVDA,
2017-07-09,3.669,651173200.0,3.6445,3.6875,3.6212,NVDA,
2017-07-10,3.8425,955203600.0,3.7435,3.85,3.7171,NVDA,Jefferies Maintains Buy Rating on Nvidia; Raises PT To $180 from $140 Keep on Trucking - How Deep Learning Can Change Highway Transportation Right From the Start: NVIDIA Quadro the Only GPU Certified for Professionals
2017-07-11,3.897,756666400.0,3.8462,3.9047,3.8038,NVDA,"AMD's RX Vega Vs. Nvidia's GTX1080: The Great Rivalry Heats Up Audi’s New A8 Turns Mobility Into Magic, Using NVIDIA Tech to Transform Transportation Deep Learning Pioneers Boost Research at NVIDIA AI Labs Around the World"
2017-07-12,4.0628,1139252000.0,3.9575,4.075,3.914,NVDA,SunTrust Robinson Humphrey Upgrades NVIDIA to Buy NVIDIA Invests in Cyber Security Startup Deep Instinct
2017-07-13,4.0157,1367380400.0,4.075,4.1575,3.9688,NVDA,Fast Money Traders Share Their Chip Picks NVIDIA GRID Fuels Cloud-Based Workstation Experience from Amazon Web Services AI Podcast: Hold the Ketchup - ‘Not Hotdog’ Brings App from HBO’s Silicon Valley to Life
2017-07-14,4.1238,940298400.0,4.0323,4.1253,4.0252,NVDA,Psycho-Surfing: Startup Brings Artificial Emotional Intelligence to the Web
2017-07-15,4.1238,940298400.0,4.0323,4.1253,4.0252,NVDA,
2017-07-16,4.1238,940298400.0,4.0323,4.1253,4.0252,NVDA,
2017-07-17,4.1063,925540400.0,4.1583,4.1875,4.0438,NVDA,"Nvidia Option Alert: Fri $177.5 Calls Sweep (53) at the Bid: 1522 @ $0.538 vs 894 OI; Ref=$166.455 Intel, AMD Just Delivered Two Great Reasons to Upgrade Your Data Center"
2017-07-18,4.149,775474800.0,4.0445,4.1638,4.0325,NVDA,Watch These 5 Huge Call Purchases In Tuesday Trade
2017-07-19,4.1275,684421600.0,4.1583,4.185,4.1153,NVDA,"Analyst: Nvidia, Western Digital Only Buys In Semi Space Given Current Industry Dynamics"
2017-07-20,4.1875,696166000.0,4.1483,4.1878,4.0978,NVDA,Maxim Integrated Stock Reports Earnings Tonight: 50 Percent 12 Month Upside Fighting Tuberculosis with GPUs and Deep Learning
2017-07-21,4.2025,638212800.0,4.1667,4.2325,4.1523,NVDA,Putting the AI in Hawaii: Surfing the Big Waves of Artificial Intelligence AI Podcast: “Could an AI Win a Nobel Prize?” Quantum Researchers Ask
2017-07-22,4.2025,638212800.0,4.1667,4.2325,4.1523,NVDA,
2017-07-23,4.2025,638212800.0,4.1667,4.2325,4.1523,NVDA,
2017-07-24,4.1538,648303600.0,4.2097,4.2195,4.143,NVDA,"Faster AI, Lower Costs: We’re Showing How to Put AI to Work 100x Faster"
2017-07-25,4.1338,493171600.0,4.1305,4.1483,4.0895,NVDA,AMD Earnings Preview: A Look At What Might Be Expected For The Chipmakers' Q2 Results
2017-07-26,4.1815,635716800.0,4.192,4.2482,4.1463,NVDA,5 Shockingly Advanced AI Apps Showcased at CVPR Fans Freak Out at PDXLAN with Unexpected Giveaway Make Your Best Work Better: Check Out These NVIDIA-Powered AI and VR Tools at SIGGRAPH 2017 AI Podcast: Andrew Ng on the ‘New Electricity’
2017-07-27,4.0435,762868800.0,4.2068,4.2185,3.939,NVDA,Reuters Tech News Tweets: JUST IN: House panel votes 54-0 to approve legislation to speed deployment of self-driving cars Autonomous Vehicle Development Now Speedier with NVIDIA DRIVE PX on Wheels NVIDIA Sets Conference Call for Second-Quarter Financial Results NVIDIA Inventions Promise to Make Augmented Reality More Comfortable
2017-07-28,4.1098,512818800.0,4.0073,4.1345,3.982,NVDA,Nvidia Option Alert: Jun 15 $135 Puts at the Bid: 600 @ $12.651 vs 12 OI; Ref=$163.1305 AI Leaders Share Path to Success with Rising Female Stars
2017-07-29,4.1098,512818800.0,4.0073,4.1345,3.982,NVDA,
2017-07-30,4.1098,512818800.0,4.0073,4.1345,3.982,NVDA,
2017-07-31,4.0628,558067600.0,4.1235,4.16,4.0155,NVDA,Watch These 3 Huge Put Purchases In Monday Trade Dominoes Anyone? SIGGRAPH Attendees Go Head-to-Head with Isaac-trained Robot in VR and Real Life NVIDIA Unleashes the Future of Live 360 Storytelling A Whole New Game: NVIDIA Research Brings AI to Computer Graphics NVIDIA Supercharges Rendering Performance with AI TITAN Xp Enables New Levels of Performance for Creative Professionals NVIDIA External GPUs Bring New Creative Power to Millions of Artists and Designers
2017-08-01,4.1123,429118400.0,4.0531,4.114,4.025,NVDA,"HP, NVIDIA, Technicolor to Explore Future of Humanity on Mars with “HP Mars Home Planet” The World’s Biggest Esports Tournament Relies on GeForce GTX and G-SYNC"
2017-08-02,4.1098,465636400.0,4.1437,4.1478,4.0318,NVDA,Speed Reader: Evolution AI Accelerates Data Processing with AI
2017-08-03,4.162,439770800.0,4.1093,4.1658,4.092,NVDA,Are The Semiconductor Stocks Topping? Keeping It Real: How an Online Shopping Site Uses Computer Vision AI to Weed Out Counterfeits AI Podcast: In From the Wild Blue Yonder: Why Warehouses May Be a Sweet Spot for Drones
2017-08-04,4.1803,588218400.0,4.185,4.2518,4.162,NVDA,Eyes on the Driver: How AI Can Keep You Safe Behind the Wheel How AI Can Determine the Future of Red Giants Like Our Sun
2017-08-05,4.1803,588218400.0,4.185,4.2518,4.162,NVDA,
2017-08-06,4.1803,588218400.0,4.185,4.2518,4.162,NVDA,
2017-08-07,4.3087,714261200.0,4.2097,4.3093,4.2,NVDA,Last Week In The S&P 500: Russell Weakness Bleeds Into The High Caps Smartest AI Researchers Get Fastest GPUs: NVIDIA Gives Away More V100s Boon for Binge Watching: How AI Could Help You Enjoy Even More TV
2017-08-08,4.2575,751742000.0,4.3472,4.364,4.2178,NVDA,"Nvidia, Marriott, Verisign, Brazil: Fast Money Picks For August 8 Welcome to the Jet Age: How AI Makes Online Shopping Carts Smarter"
2017-08-09,4.3028,527282400.0,4.2108,4.3053,4.1917,NVDA,"Nvidia Takes 3% Stake in China Self-driving Startup Tusimple AI Podcast: The Next Hans Zimmer? How AI May Create Music for Videogames, Exercise Routines Two for the Road: Pair of Elite Teams Win AI City Challenge, TITAN Xp GPUs Award-Winning VFX Studio MPC Turns NVIDIA GRID into a Star"
2017-08-10,4.1185,1262090400.0,4.304,4.3165,4.1083,NVDA,"Earnings Scheduled For August 10, 2017 NVIDIA Announces Financial Results for Second Quarter Fiscal 2018 NVAIL Partners Showcase Groundbreaking Work at World’s Top Machine Learning Conference Researchers and Robots Swarm Japan’s RoboCup Competition 20,000 Leagues Into Your Bowels: How GPUs Are Helping to Diagnose Gastrointestinal Anomalies"
2017-08-11,3.899,1495234800.0,3.9285,3.975,3.8228,NVDA,"7 Stocks To Watch For August 11, 2017"
2017-08-12,3.899,1495234800.0,3.9285,3.975,3.8228,NVDA,
2017-08-13,3.899,1495234800.0,3.9285,3.975,3.8228,NVDA,
2017-08-14,4.21,1275318400.0,3.9917,4.2138,3.98,NVDA,5 Biggest Price Target Changes For Monday On Thin Ice: How AI Predicts Melting of Sea Ice
2017-08-15,4.1745,763153200.0,4.2153,4.2417,4.1398,NVDA,"Bank Of America, Citigroup, Micron, Nvidia: Fast Money Picks For August 15 NVIDIA DRIVE PX Gets Inside Track with Self-Driving Racecars"
2017-08-16,4.1288,595094000.0,4.1898,4.2135,4.096,NVDA,Loop Capital 'Loop Around The Valley' Semiconductor Bus Tour Concludes Today NVIDIA Invests in Chinese Autonomous Truck Startup TuSimple
2017-08-17,4.0368,521602000.0,4.1203,4.1375,4.0345,NVDA,"Nvidia Now 3rd Largest IC Design Company, Behind Broadcom, Qualcomm -DigiTimes NVIDIA Quadro Virtual Data Center Workstation Software Turns Tesla GPU Servers into Powerful Workstations World's Largest 'CS:GO' League Selects NVIDIA GeForce"
2017-08-18,4.0375,600218000.0,4.0918,4.109,3.991,NVDA,"Color Me Green: Summer Interns Living the Life NVIDIA Start Your Engines: VW, NVIDIA Seeking AI Startups for Collaboration"
2017-08-19,4.0375,600218000.0,4.0918,4.109,3.991,NVDA,
2017-08-20,4.0375,600218000.0,4.0918,4.109,3.991,NVDA,
2017-08-21,3.9788,622507200.0,4.0623,4.0737,3.9343,NVDA,"Cryptocurrency Mining: What It Is, How It Works And Who's Making Money Off It Winner Winner, Schnitzel Dinner: Gamers Get Peek at What’s Next at Gamescom Winner, Winner, Chicken Dinner! NVIDIA Adds New Technology to Smash Hit Game PlayerUnknown's Battlegrounds NVIDIA and Square Enix Team Up to Deliver Stunning Version of FINAL FANTASY XV on PC"
2017-08-22,4.0638,449238400.0,4.0123,4.0698,3.9928,NVDA,NVIDIA Launches Startup Competition in Israel with AI Supercomputer as Prize
2017-08-23,4.145,578455600.0,4.03,4.1563,4.0213,NVDA,Climb Every Mountain: Austria’s Virtual Vehicle Starts Testing Self-Driving Car Loaded with DRIVE PX
2017-08-24,4.1298,468862000.0,4.1775,4.182,4.103,NVDA,"Autonomous Car, Smart Home Opportunities Keep This Analyst Bullish On Nvidia NVIDIA Announces Upcoming Event for Financial Community How AI Protects Paypal’s Payments and Performance"
2017-08-25,4.0953,356393560.0,4.1543,4.1645,4.0888,NVDA,
2017-08-26,4.0953,356393560.0,4.1543,4.1645,4.0888,NVDA,
2017-08-27,4.0953,356393560.0,4.1543,4.1645,4.0888,NVDA,
2017-08-28,4.1243,385285280.0,4.1145,4.1275,4.0583,NVDA,Room with a View: How Expedia Will Pick the Right Hotel Photos for You
2017-08-29,4.1175,322970400.0,4.0648,4.1395,4.0565,NVDA,Credit Suisse Is 'Most Positive' On Micron Following Semiconductor Conference NVIDIA’s High School Interns Spend Summer Creating Robots An Expert Will Be with You Shortly: Giving Chatbots Semantic Smarts
2017-08-30,4.142,382661560.0,4.1375,4.1532,4.1068,NVDA,There's A Late Summer Souring On Semiconductor ETFs Money Maker: How AI Can Accelerate Analytics in Financial Markets
2017-08-31,4.236,611851200.0,4.1625,4.24,4.155,NVDA,Nvidia Option Alert: Nov 17 $145 Puts at the Ask: 1200 @ $3.65 vs 1188 OI; Ref=$168.69 A Few Good Grads: NVIDIA Recruiters Seek Star Students
2017-09-01,4.2615,445173200.0,4.2488,4.2975,4.24,NVDA,UC Berkeley’s Sergey Levine Explains How Deep Learning Will Unleash Robotics
2017-09-02,4.2615,445173200.0,4.2488,4.2975,4.24,NVDA,
2017-09-03,4.2615,445173200.0,4.2488,4.2975,4.24,NVDA,
2017-09-04,4.2615,445173200.0,4.2488,4.2975,4.24,NVDA,
2017-09-05,4.1478,695721200.0,4.2095,4.2146,4.0891,NVDA,How AI Is Breathing New Life Into Digital SLR Cameras
2017-09-06,4.1452,395845360.0,4.181,4.195,4.11,NVDA,Nvidia Leader in AI Chip Market -DigiTimes Just What the Doctor Ordered: Smarter Systems for AI-Assisted Radiology
2017-09-07,4.1645,352447480.0,4.1623,4.1972,4.1238,NVDA,DGX Systems Power New Era of Smart Machines for Industry
2017-09-08,4.0922,496604000.0,4.1528,4.1678,4.0678,NVDA,
2017-09-09,4.0922,496604000.0,4.1528,4.1678,4.0678,NVDA,
2017-09-10,4.0922,496604000.0,4.1528,4.1678,4.0678,NVDA,
2017-09-11,4.225,566496400.0,4.1385,4.2358,4.133,NVDA,AMD And Nvidia: How Vulnerable Are They To Cryptocurrency Concerns? Deep Learning’s Deepest Impact: AI Storming Through $6.5 Trillion Healthcare Industry
2017-09-12,4.2403,410541600.0,4.25,4.25,4.1742,NVDA,"Intel, NVIDIA, AMD Shares Unaffected Following News Out Of Apple Product Unveil Event The New iPhone 8 Will Have, For The First Time, An Apple-Designed Graphic Processing Unit"
2017-09-13,4.2593,580151600.0,4.2148,4.2885,4.182,NVDA,All The Stocks That Moved During Apple's Product Unveil Event Going to Pieces: Inventor Sorts 2 Million Lego Blocks with AI
2017-09-14,4.235,511613200.0,4.2198,4.314,4.195,NVDA,"Watch These 8 Huge Call Purchases In Thursday Trade Smart, NVIDIA-Powered Cars Star at 2017 Frankfurt Motor Show AI Is Coming: Next Game of Thrones Chapter Written with Deep Learning"
2017-09-15,4.5028,1358162000.0,4.3215,4.5028,4.3163,NVDA,"Nvidia Is 'Building The Industry Standard' For AI; Analyst Lifts Price Target To $250 Reinforcement Learning Key to Championship Soccer Robots, Robotics Pioneer Explains"
2017-09-16,4.5028,1358162000.0,4.3215,4.5028,4.3163,NVDA,
2017-09-17,4.5028,1358162000.0,4.3215,4.5028,4.3163,NVDA,
2017-09-18,4.6888,1675567600.0,4.6285,4.78,4.6215,NVDA,Watch These 4 Huge Put Purchases In Monday Trade
2017-09-19,4.6837,871582000.0,4.6377,4.7462,4.6154,NVDA,Fast Money Traders Share Their Picks In The Chip Space Painting the Town Smart: NVIDIA Launches Metropolis Software Partner Program
2017-09-20,4.646,690225200.0,4.6875,4.7355,4.6053,NVDA,Analyst: Tesla's Self-Driving Technology Is 'Exaggerated' How GPU-Powered Cellular Analysis Could Help Avoid Unnecessary Prostate Cancer Biopsies
2017-09-21,4.519,1074519600.0,4.541,4.5675,4.4403,NVDA,RBC Analyst Comments On Implications For NVIDIA From Possible AMD/Tesla Deal: Deal 'will unlikely result in a single source dynamic (where Tesla only works with AMD)'
2017-09-22,4.475,490400000.0,4.5075,4.5578,4.465,NVDA,"AMD Sells Off As Tesla Rumor Cools Down; Analyst Calls Partnership 'Completely False' Teens Build, Race Miniature Self-Driving Cars at MIT Summer Program NVIDIA CEO Jensen Huang Kicks Off Berkeley AI Event 20,000 GPU Developers, Data Scientists Flock to GTC 2017 World Tour"
2017-09-23,4.475,490400000.0,4.5075,4.5578,4.465,NVDA,
2017-09-24,4.475,490400000.0,4.5075,4.5578,4.465,NVDA,
2017-09-25,4.275,872800400.0,4.4438,4.445,4.254,NVDA,"Nibbling At A Semiconductor ETF 145 Automotive Startups Around the World Choose NVIDIA DRIVE NVIDIA Invests in Chinese Self-Driving Car Startup, JingChi Signed, Sealed, Delivered: JD X Selects NVIDIA for AI Logistics and Delivery Alibaba, Huawei Adopt NVIDIA’s Metropolis AI Smart Cities Platform NVIDIA TensorRT 3 Dramatically Accelerates AI Inference for Hyperscale Data Centers China's Top Cloud Providers Adopt NVIDIA Volta GPUs to Supercharge Next-Gen AI Services NVIDIA Expands Deep Learning Institute AI Training Partnerships in China China's Top Server-Builders Adopt NVIDIA AI Design for Cloud Computing NVIDIA CEO Kicks Off Global GTC Tour, Unveiling AI Tools and Partnerships in China"
2017-09-26,4.299,1112039200.0,4.4112,4.467,4.2588,NVDA,NVIDIA Shares Higher Following Announcement that Chinese OEMs Will Use NVIDIA HGX Reference Architecture for Data Centers
2017-09-27,4.3933,710247600.0,4.3905,4.4068,4.3188,NVDA,"Morgan Stanley Calls For 150% Upside In Ambarella Five AI China Startups Compete for Glory, and a DGX Station World's Largest Server Companies Announce NVIDIA Volta Systems Supercharged for AI"
2017-09-28,4.392,434497600.0,4.4005,4.4045,4.344,NVDA,"A.I. Summit in San Francisco Concludes Today, Attendees Include Morgan Stanley, Johnson & Johnson, Bank of America, IBM, Nvidia, Microsoft, Amazon and Footlocker Stream Smarter: Google Assistant Now on SHIELD TV"
2017-09-29,4.4693,617886400.0,4.477,4.4932,4.4313,NVDA,5 Biggest Price Target Changes For Friday Getting Good Ink: How AI Can Help You Find the Perfect Tattoo
2017-09-30,4.4693,617886400.0,4.477,4.4932,4.4313,NVDA,
2017-10-01,4.4693,617886400.0,4.477,4.4932,4.4313,NVDA,
2017-10-02,4.475,502680400.0,4.52,4.5495,4.425,NVDA,"Tech Tempts, But Valuations Look High The AI Will (I)CU Now: Deep Learning Helps Guide Decisions in Intensive Care"
2017-10-03,4.4843,389268040.0,4.4813,4.5145,4.4395,NVDA,"AMD, Nvidia Among Bank Of America's 9 Top Picks In A Q3 Strong For Semis Making Waves: Physicists Win Nobel Prize for GPU-Powered Gravity Wave Detection Outpacing the Market: Quest for Better Investment Returns Leads to AI Oracle Supercharges Its Cloud Offerings with NVIDIA Tesla GPUs"
2017-10-04,4.5217,427230000.0,4.4905,4.5443,4.4535,NVDA,"Chemistry, Physics Nobels Awarded to Teams Supported by GPUs Smart Money: Doing Research in AI? Apply for Our $50,000 Grad Fellowship Grants"
2017-10-05,4.5193,436433200.0,4.5465,4.55,4.489,NVDA,"Expect Nvidia, AMD To Ride Cryptocurrency Wave Into 2018"
2017-10-06,4.5325,318029240.0,4.4913,4.546,4.475,NVDA,Hope and Healing: Four Cancer-Care Groups Receive $200K in NVIDIA Grants to Help Patients and Families
2017-10-07,4.5325,318029240.0,4.4913,4.546,4.475,NVDA,
2017-10-08,4.5325,318029240.0,4.4913,4.546,4.475,NVDA,
2017-10-09,4.6347,560982400.0,4.5698,4.6682,4.5507,NVDA,Are Options Traders Betting On A Big Move in NVIDIA? Time Out: Smartphone App Detects Concussions on the Field
2017-10-10,4.7233,972713600.0,4.7858,4.8238,4.6815,NVDA,"NVIDIA Unveils World's First AI Computer Aimed At Making Robotaxis A Reality NVIDIA CEO Revs Up Auto Industry with New Autonomous Car Computer and VR Design Tool Deutsche Post DHL Group Selects NVIDIA DRIVE PX for Autonomous Delivery Truck Fleet NVIDIA Announces World's First AI Computer to Make Robotaxis a Reality Join Us as We Build NVIDIA Holodeck Welcome to the Holodeck, NVIDIA's Design Lab of the Future"
2017-10-11,4.7735,528302000.0,4.74,4.775,4.6935,NVDA,"The Market In 5 Minutes: Alibaba's Expansion, Uber's Warning Vincent AI Sketch Demo Draws In Throngs at GTC Europe Five Hot AI Startups Step into Spotlight at GTC Europe Inception Awards"
2017-10-12,4.7758,524979600.0,4.777,4.8273,4.7483,NVDA,An ETF Levered To The Cryptocurrency Trade Take It to the Track: Autonomous Vehicle Demos Roll Through GTC Europe Where Cars Are the Stars: NVIDIA AI-Powered Vehicles Dazzle at GTC Europe
2017-10-13,4.8648,627334000.0,4.8388,4.875,4.7913,NVDA,Unlimited Creativity: Explore the Power of NVIDIA GPUs at Adobe MAX
2017-10-14,4.8648,627334000.0,4.8388,4.875,4.7913,NVDA,
2017-10-15,4.8648,627334000.0,4.8388,4.875,4.7913,NVDA,
2017-10-16,4.9483,574099200.0,4.895,4.9512,4.831,NVDA,Nvidia Seeing Strong Trends Heading Into Next Quarterly Print
2017-10-17,4.9438,465173200.0,4.9273,4.9725,4.9088,NVDA,"Extreme Weather: GPUs Help Startup Provide Hyperlocal, High-Resolution ‘Nowcasting’ NVIDIA GPUs Are VR Ready for New Microsoft Windows Mixed Reality Headsets"
2017-10-18,4.9395,566326400.0,4.9528,4.9535,4.833,NVDA,"Nvidia Option Alert: Nov 3 $177.5 Puts Sweep (33) at the Ask: 759 @ $0.73 vs 625 OI; Ref=$194.63 Inaugural GTC Israel Focuses on Nation of Startups NVIDIA Inception Awards Come to Tel Aviv: Ultimate Startup Faceoff Plays Out in Ultimate Startup Center NVIDIA’s Inception Program for AI Startups Adds 2,000th Member"
2017-10-19,4.945,567063600.0,4.861,4.95,4.8113,NVDA,Nvidia Option Alert: Oct 27 $207.5 Calls Sweep (48) at the Bid: 1274 @ $0.443 vs 535 OI; Ref=$193.45
2017-10-20,4.9225,450200400.0,4.9623,4.9898,4.9135,NVDA,"Fast Money Traders Share Their Picks: Cisco, Nvidia And More"
2017-10-21,4.9225,450200400.0,4.9623,4.9898,4.9135,NVDA,
2017-10-22,4.9225,450200400.0,4.9623,4.9898,4.9135,NVDA,
2017-10-23,4.9155,427634800.0,4.9445,4.9713,4.895,NVDA,"5 Biggest Price Target Changes For Monday To Saturn, and Beyond: Making Impossible Wishes Come True with Virtual Reality"
2017-10-24,4.967,403790000.0,4.9248,4.9688,4.8985,NVDA,"Robotics, AI Fund Thinks It's Found The 'New FAANG' How AI Could Help People Dodge Monster Storms"
2017-10-25,4.8415,827138800.0,4.927,4.9805,4.7793,NVDA,"Stifel: AMD's Q3 Wasn't As Bad As It Seems, But Not As Good As Hoped NVIDIA Launches AI Cloud Container Registry to Accelerate Deep Learning, Volta GPUs Debut on Amazon Web Services NVIDIA, Taiwan’s Ministry of Science and Technology to Accelerate Taiwan AI Revolution with NVIDIA AI Computing Platform"
2017-10-26,4.8923,320483720.0,4.8695,4.904,4.8453,NVDA,NVIDIA Announces Collaboration with Taiwan's Ministry of Science and Technology to Accelerate Taiwan AI Development Why Simulated Roads Make Self-Driving Cars Safer NVIDIA Sets Conference Call for Third-Quarter Financial Results NVIDIA Announces AI Collaboration with Taiwan in Fourth Major International Deep Learning Event in a Month Gamers Rejoice - GeForce GTX 1070 Ti Coming Nov. 2
2017-10-27,5.0465,571349200.0,4.945,5.0468,4.9188,NVDA,"Cramer Says The AMD Party Is Over, Calls Out Twitter Trolls A Real Life Hoverbike and 4 Other Stunning Demos at GTC DC"
2017-10-28,5.0465,571349200.0,4.945,5.0468,4.9188,NVDA,
2017-10-29,5.0465,571349200.0,4.945,5.0468,4.9188,NVDA,
2017-10-30,5.096,503296400.0,5.0465,5.1522,5.0305,NVDA,"Najarian Brothers See Unusual Options Activity In Melco, Pfizer, Nvidia and Abbvie How AI Could Spot Lung Cancer Sooner – and Save Lives AI Podcast: Malong Technologies Promises to Set Humans Free, and Deep Learning Loose"
2017-10-31,5.1703,410306400.0,5.1283,5.1973,5.1225,NVDA,"Apple-Qualcomm News Shakes These 7 Stocks Stephen King’s Worst Nightmare? MIT Brings AI Horror Writer to Life NVIDIA Announces New AI Partners, Courses, Initiatives to Deliver Deep Learning Training Worldwide"
2017-11-01,5.18,498600400.0,5.2338,5.2493,5.115,NVDA,
2017-11-02,5.1485,341299040.0,5.15,5.1953,5.0913,NVDA,
2017-11-03,5.2172,352464280.0,5.18,5.2172,5.1335,NVDA,
2017-11-04,5.2172,352464280.0,5.18,5.2172,5.1335,NVDA,
2017-11-05,5.2172,352464280.0,5.18,5.2172,5.1335,NVDA,
2017-11-06,5.2408,389195640.0,5.18,5.2495,5.1675,NVDA,An Intel Core Processor With Custom AMD Graphics Is Coming
2017-11-07,5.3008,426748400.0,5.2638,5.3225,5.2514,NVDA,"Does The AMD-Intel Chip Deal Really Matter For Nvidia? By Predicting Seizures, AI Could Be a Life-Changer for People with Epilepsy Star Wars Fans: NVIDIA Has a GPU for Your Light and Dark Side"
2017-11-08,5.229,521287600.0,5.2963,5.3,5.181,NVDA,"Deutsche Bank Maintains Hold on NVIDIA, Raises Price Target to $190.00"
2017-11-09,5.133,950681200.0,5.1318,5.1583,5.0093,NVDA,"Earnings Scheduled For November 9, 2017 NVIDIA Announces Financial Results for Third Quarter Fiscal 2018 NVIDIA Earns Perfect Score on Workplace Equality Index for Third Year in a Row One Year, 100 Games: NVIDIA Indie Spotlight Program Shines a Light on Great Games"
2017-11-10,5.4035,1251824800.0,5.327,5.4668,5.2908,NVDA,"7 Stocks To Watch For November 10, 2017"
2017-11-11,5.4035,1251824800.0,5.327,5.4668,5.2908,NVDA,
2017-11-12,5.4035,1251824800.0,5.327,5.4668,5.2908,NVDA,
2017-11-13,5.3158,581084400.0,5.4035,5.4292,5.3003,NVDA,"44 Biggest Movers From Friday Playing It Ghoul: ‘Zombie Graph’ Charts How AI Brings Virtual Worlds to Life NVIDIA Expands HPC Footprint at SC17, as Study Shows GPU Acceleration Key for Scientific Computing NVIDIA Chosen by Every Major Computer Maker, Every Major Cloud"
2017-11-14,5.3545,527898400.0,5.325,5.37,5.2808,NVDA,"Nvidia Impresses At 2017 Supercomputing Conference, KeyBanc Says Volta-Powered Supercomputers to Supercharge AI, Scientific Discovery"
2017-11-15,5.2495,500521200.0,5.2988,5.3,5.195,NVDA,NVIDIA Announces Upcoming Events for Financial Community A Picture Worth a Thousand Recipes: AI Serves Up Feast of Recipes for Thanksgiving and Beyond
2017-11-16,5.2903,439412800.0,5.3245,5.355,5.2813,NVDA,"Intercontinental Exchange Reports Launch Of NYSE FANG+ Index Futures Contract NVIDIA’s Secret Sauce? ‘Culture,’ America’s Top Biz Magazine Writes How AI Can Detect Lung Cancer from CT Scans"
2017-11-17,5.284,514540400.0,5.348,5.3838,5.2688,NVDA,"Canaccord Genuity Maintains Buy on NVIDIA, Raises Price Target to $250.00 AI Devices that Walk, Roll and Fly — and Tacos — Draw Developers to NVIDIA HQ"
2017-11-18,5.284,514540400.0,5.348,5.3838,5.2688,NVDA,
2017-11-19,5.284,514540400.0,5.348,5.3838,5.2688,NVDA,
