Unnamed: 0,title,date,stock
929851.0,"Jon Najarian Sees Big Options Activity In Johnson & Johnson, Nvidia",2019-01-07 14:24:00-05:00,NVDA
929852.0,Several Apple supplier shares are trading lower after Apple lowered Q1 sales expectations by 7.7%.,2019-01-03 09:03:00-05:00,NVDA
929853.0,Tech stocks shares are trading lower after Apple cut Q1 sales guidance drastically.,2019-01-02 16:44:00-05:00,NVDA
929854.0,"'DRAM Market to See Lower Capital Expenditure and Moderated Bit Output in 2019 Due to Weak Demand, Says TrendForce' -DRAMeXchange Earlier Reported",2019-01-02 10:59:00-05:00,NVDA
929855.0,Supply Chain Conservative About 2019 Mining Asic Outlook,2019-01-02 04:05:00-05:00,NVDA
929856.0,'Fortnite' Creator Turns $3B Profit In 2018: The Stocks That Benefit,2018-12-31 16:04:00-05:00,NVDA
929857.0,NVIDIA Option Alert: Mar 15 $130 Calls at the Ask: 2250 @ $15.45 vs 374 OI; Earnings 2/7 After Close [est] Ref=$133.27,2018-12-31 11:31:00-05:00,NVDA
929858.0,"Shares of chip stocks are trading lower after RBC analysts reportedly issued cautious commentary on NVIDIA, citing potential softness in the gaming sector.",2018-12-27 12:20:00-05:00,NVDA
929859.0,"UPDATE: RBC On NVIDIA, AMD: 'We have noticed ASPs for GPUs coming down in the secondary market (Newegg, Amazon.com, eBay). For this reason, we adjust our estimates slightly to reflect potential gaming softness'",2018-12-27 11:07:00-05:00,NVDA
929860.0,"RBC Capital Reiterates Outperform On NVIDIA, Lowers Price Target From $230 To $200",2018-12-27 11:06:00-05:00,NVDA
929861.0,"Bank Of America Cuts AMD Target By 10%, Still Bullish In The Long Term",2018-12-20 12:56:00-05:00,NVDA
929862.0,"Intel, NVIDIA, and Advanced Micro Devices are trading lower in sympathy with Micron after the company issued concerning Q2 guidance and cut its DRAM bit output growth forecasts.",2018-12-19 11:35:00-05:00,NVDA
929863.0,"Micron Shares Down 7.6% Following Mixed Q1 Report, Concerning Outlook; Other Chip Stocks Trading Down In Sympathy: AMD Shares Down 1.7%, NVIDIA Down 1.5%, Intel Down 0.8%",2018-12-18 17:22:00-05:00,NVDA
929864.0,"Citi Adds Nvidia, Marvell Technology To Holiday Shopping List",2018-12-13 13:12:00-05:00,NVDA
929865.0,"UPDATE: Citi On NVIDIA Being Added To 'Shopping List,' Cites 'Post Crypto Reset'",2018-12-13 08:43:00-05:00,NVDA
929866.0,Citi Adds NVIDIA To Its 'Semis Christmas Shopping List',2018-12-13 08:43:00-05:00,NVDA
929867.0,SEMI Reports Semiconductor Equipment Sales to Rise to Record High in 2018,2018-12-13 04:28:00-05:00,NVDA
929868.0,Nvidia Bounces Back After News Of Potential SoftBank Sale,2018-12-12 10:50:00-05:00,NVDA
929869.0,NVIDIA Option Alert: Dec 28 $172.5 Calls Sweep (3) near the Ask: 537 @ $0.49 vs 337 OI; Earnings 2/7 After Close [est] Ref=$150.265,2018-12-12 10:23:00-05:00,NVDA
929870.0,10 Biggest Price Target Changes For Wednesday,2018-12-12 09:40:00-05:00,NVDA
929871.0,"RBC Capital Maintains Outperform on NVIDIA, Lowers Price Target from $260 to $230",2018-12-12 08:41:00-05:00,NVDA
929872.0,Hearing Softbank Considering Plan To Sell Stake In NVIDIA In 2019,2018-12-11 14:11:00-05:00,NVDA
929873.0,Downside In NVIDIA Shares Intensifies Over Last Few Mins. As $148 Level Breaks Down; Shares Down 4% For Session,2018-12-11 14:10:00-05:00,NVDA
929874.0,Intel CPU Shortages May Impact Notebook ODM's in H1 2019,2018-12-11 04:01:00-05:00,NVDA
929875.0,'AMD is readying graphics cards to take on Nvidia's GeForce RTX range' -Tech Radar,2018-12-04 10:42:00-05:00,NVDA
929876.0,"Boeing, Lennar, Nvidia, Gold ETF: 'Fast Money' Picks For December 3",2018-12-03 07:44:00-05:00,NVDA
929877.0,Nvidia shares trading up 2.7% after IHS reported worldwide semiconductor revenue hit a record of $129.8B in Q3.,2018-11-30 11:09:00-05:00,NVDA
929878.0,Heading South: G20 Meeting In Argentina Puts China Trade Squarely in Focus,2018-11-30 10:02:00-05:00,NVDA
929879.0,IHS Reports Worldwide Semiconductor Revenue Hits Record $129.8B in Q3 2018,2018-11-30 04:00:00-05:00,NVDA
929880.0,"Nvidia And Epic Games Bartering On Fortnite Bundle, Variety Reports",2018-11-29 15:52:00-05:00,NVDA
929881.0,"Stocks Trading Ex Dividend For Thurs., Nov. 29, 2018",2018-11-29 10:48:00-05:00,NVDA
929882.0,"Stocks That Will Be Trading Ex Dividend Thurs., Nov. 29, 2018",2018-11-28 11:37:00-05:00,NVDA
929883.0,"Watching Semiconductor Stocks, The VanEck Semi ETF Amid Circulation Of Comment From Citi Highlighting A Belief An 'Extreme' Component Of The Trump Admin.'s Crack Down On US Exports Could Include A Ban On The Sale Of US Semi Components To China",2018-11-27 13:02:00-05:00,NVDA
929884.0,KeyBanc Sees 'Significant Runway' For AMD In Cloud Data Processors,2018-11-26 15:05:00-05:00,NVDA
929885.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Mon., Nov. 26, 2018",2018-11-26 10:50:00-05:00,NVDA
929886.0,"Benzinga's Top Upgrades, Downgrades For November 26, 2018",2018-11-26 09:01:00-05:00,NVDA
929887.0,"Credit Suisse Initiates Coverage On NVIDIA with Outperform Rating, Announces $225 Price Target",2018-11-26 06:53:00-05:00,NVDA
929888.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Wed., Nov. 21, 2018",2018-11-21 11:08:00-05:00,NVDA
929889.0,"Stocks Which Set New 52-Week Low Yesterday, Tues., Nov. 20, 2018",2018-11-21 08:50:00-05:00,NVDA
929890.0,20 Stocks Moving In Wednesday's Pre-Market Session,2018-11-21 08:01:00-05:00,NVDA
929891.0,'U.S. chipmaker Nvidia to provide AI platform for Chinese EV start-ups' -Earlier Reuters Report,2018-11-21 07:21:00-05:00,NVDA
929892.0,"NVIDIA Shares Up 3% Wed. Morning Following 3% Rebound Tues.; Stock Coming Off Its Fourth-Worst 2-Day Stretch, Had Fallen 28.5% Over Fri., Mon. Sessions",2018-11-21 07:20:00-05:00,NVDA
929893.0,This Leveraged ETF Rapidly Became One Of November's Best,2018-11-20 16:06:00-05:00,NVDA
929894.0,"Citron Turns Bullish On Nvidia, But Technicals Still Look Ugly",2018-11-20 13:42:00-05:00,NVDA
929895.0,NVIDIA Option Alert: Mar 15 $175 Calls Sweep (2) near the midpoint: 600 @ $9.95 vs 566 OI; Ref=$147.11,2018-11-20 10:27:00-05:00,NVDA
929896.0,'Citron buys $NVDA.  This is the first time in 2 years stock offers an appealing risk-reward to investors.  $NVDA still a player in AI and Data..will eat through inventory issue. We see $165 before we see 120...' -Citron Research Tweets,2018-11-20 10:18:00-05:00,NVDA
929897.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Tues., Nov. 20, 2018",2018-11-20 10:17:00-05:00,NVDA
929898.0,Exane BNP Paribas Downgrades NVIDIA to Underperform,2018-11-20 09:52:00-05:00,NVDA
929899.0,"Stocks Which Set New 52-Week Low Yesterday, Mon., Nov. 19, 2018",2018-11-20 09:12:00-05:00,NVDA
929900.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Afternoon Of Mon., Nov. 19, 2018",2018-11-19 13:34:00-05:00,NVDA
929901.0,"Several tech and tech-related stocks moving lower despite no company-specific news; Move may be linked to reports Apple cut iPhone production orders, as well as sell off in the overall market.",2018-11-19 12:04:00-05:00,NVDA
929902.0,"Stocks Which Set New 52-Week Lows Fri., Nov. 16, 2018",2018-11-19 10:16:00-05:00,NVDA
929903.0,55 Biggest Movers From Friday,2018-11-19 05:53:00-05:00,NVDA
929904.0,Nvidia Gets Burned On Earnings: This Chart Shows More Pain Ahead,2018-11-16 14:50:00-05:00,NVDA
929905.0,48 Stocks Moving In Friday's Mid-Day Session,2018-11-16 13:15:00-05:00,NVDA
929906.0,The Chips Are Down: Weak Forecasts Hurt Semiconductor Stocks,2018-11-16 12:50:00-05:00,NVDA
929907.0,Mid-Day Market Update: Natural Grocers Climbs Following Strong Q4 Results; Chi-Med Shares Plummet,2018-11-16 12:32:00-05:00,NVDA
929908.0,What To Do With Nvidia's Stock After 20% Fall?,2018-11-16 12:24:00-05:00,NVDA
929909.0,"Jefferies Maintains Buy on NVIDIA, Lowers Price Target to $246",2018-11-16 11:55:00-05:00,NVDA
929910.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Fri., Nov. 16, 2018",2018-11-16 11:18:00-05:00,NVDA
929911.0,"Raymond James Maintains Outperform on NVIDIA, Lowers Price Target to $250",2018-11-16 11:04:00-05:00,NVDA
929912.0,"BMO Capital Maintains Market Perform on NVIDIA, Lowers Price Target to $175",2018-11-16 10:58:00-05:00,NVDA
929913.0,"Nomura Maintains Neutral on NVIDIA, Lowers Price Target to $200",2018-11-16 10:50:00-05:00,NVDA
929914.0,Mid-Morning Market Update: Markets Mostly Higher; Viacom Beats Q4 Expectations,2018-11-16 10:47:00-05:00,NVDA
929915.0,"Wells Fargo Maintains Outperform on NVIDIA, Lowers Price Target to $235",2018-11-16 10:46:00-05:00,NVDA
929916.0,NVIDIA Option Alert: Fri $167.5 Calls Sweep (8) near the Ask: 618 @ $4.0 vs 9 OI; Ref=$170.2824,2018-11-16 10:38:00-05:00,NVDA
929917.0,"Stocks Which Set New 52-Week Low Yesterday, Thurs., Nov. 16, 2018",2018-11-16 10:37:00-05:00,NVDA
929918.0,"Barclays Maintains Overweight on NVIDIA, Lowers Price Target to $250",2018-11-16 10:28:00-05:00,NVDA
929919.0,"Friday Follies: Brexit, Semiconductor, And Tariffs All Take Center Stage",2018-11-16 10:05:00-05:00,NVDA
929920.0,"Mizuho Maintains Buy on NVIDIA, Lowers Price Target to $245",2018-11-16 10:04:00-05:00,NVDA
929921.0,"Citigroup Maintains Buy on NVIDIA, Lowers Price Target to $244",2018-11-16 10:01:00-05:00,NVDA
929922.0,8 Biggest Price Target Changes For Friday,2018-11-16 09:58:00-05:00,NVDA
929923.0,"Deutsche Bank Maintains Hold on NVIDIA, Lowers Price Target to $190",2018-11-16 09:55:00-05:00,NVDA
929924.0,NVIDIA Option Alert: Jan 18 $240 Calls Sweep (3) near the Ask: 1100 @ $0.384 vs 7227 OI; Ref=$162.3001,2018-11-16 09:33:00-05:00,NVDA
929925.0,"Benzinga's Top Upgrades, Downgrades For November 16, 2018",2018-11-16 09:06:00-05:00,NVDA
929926.0,"NVIDIA shares down 18.1% following mixed Q3 reports, concerning Q4 sales guidance; AMD shares are down 6.9% in sympathy",2018-11-16 08:50:00-05:00,NVDA
929927.0,28 Stocks Moving In Friday's Pre-Market Session,2018-11-16 08:06:00-05:00,NVDA
929928.0,"Goldman Sachs Downgrades NVIDIA to Buy, Lowers Price Target to $200",2018-11-16 07:33:00-05:00,NVDA
929929.0,"A Peek Into The Markets: US Stock Futures Fall, Dow Futures Down 100 Points",2018-11-16 07:11:00-05:00,NVDA
929930.0,"B. Riley FBR Downgrades NVIDIA to Neutral, Lowers Price Target to $190",2018-11-16 06:56:00-05:00,NVDA
929931.0,"Loup Venture Publishes 'Nvidia: Despite Earnings Miss, Long-Term Story Still Intact'",2018-11-16 06:39:00-05:00,NVDA
929932.0,"7 Stocks To Watch For November 16, 2018",2018-11-16 04:37:00-05:00,NVDA
929933.0,8 Stocks Moving In Thursday's After-Hours Session,2018-11-15 18:36:00-05:00,NVDA
929934.0,"NVIDIA shares down 18% following mixed Q3 reports, concerning Q4 sales guidance; AMD shares were down 6% in sympathy",2018-11-15 18:09:00-05:00,NVDA
929935.0,NVIDIA 10-Q Discusses Crypto Mining Impact On Q3 Earnings,2018-11-15 16:52:00-05:00,NVDA
929936.0,Nvidia Plummets Following Lower-Than-Expected Q4 Sales Guidance,2018-11-15 16:47:00-05:00,NVDA
929937.0,"NVIDIA Shares Down 16%; Other Chip Stocks Also Moving Lower In Sympathy: AMD Shares Down 6%, Micron Down 2.4%, Intel Down 1%, Texas Instruments Down 0.3%",2018-11-15 16:25:00-05:00,NVDA
929938.0,NVIDIA Adds $7B To Buyback,2018-11-15 16:24:00-05:00,NVDA
929939.0,NVIDIA Raises Quarterly Dividend From $0.15 To $0.16/Share,2018-11-15 16:21:00-05:00,NVDA
929940.0,NVIDIA Sees Q4 Sales $2.7B +/- 2% vs $3.4B Estimate,2018-11-15 16:21:00-05:00,NVDA
929941.0,NVIDIA Corporation Q3 Sales $3.181B Miss $3.24B Estimate,2018-11-15 16:20:00-05:00,NVDA
929942.0,NVIDIA Corporation Q3 EPS $1.84 Beats $1.71 Estimate,2018-11-15 16:20:00-05:00,NVDA
929943.0,NVIDIA To Report Q3 Earnings After The Closing Bell; Co. Historically Issues Its Report At 4:20 p.m. ET,2018-11-15 15:46:00-05:00,NVDA
929944.0,Nvidia shares trade up 1.8% ahead of tonight's Q3 earnings; Analysts estimate EPS of $1.71 and revenues of $3.24 billion.,2018-11-15 15:24:00-05:00,NVDA
929945.0,"Big Box Bonanza: Walmart Beats Most Estimates, But Brexit Could Steal Attention",2018-11-15 09:52:00-05:00,NVDA
929946.0,How Nvidia Historically Trades Following Earnings,2018-11-15 09:35:00-05:00,NVDA
929947.0,"Earnings Scheduled For November 15, 2018",2018-11-15 04:54:00-05:00,NVDA
929948.0,"10 Stocks To Watch For November 15, 2018",2018-11-15 04:08:00-05:00,NVDA
929949.0,"Nvidia Q3 Earnings Preview: Analysts Forecast Data Center, Gaming, Automotive Performance",2018-11-14 15:31:00-05:00,NVDA
929950.0,Upcoming Earnings: Tech Giant Nvidia To Report Q3 Results Tomorrow,2018-11-14 10:58:00-05:00,NVDA
929951.0,Nvidia shares trade up 5.4% after Susquehanna upgraded the stock from Neutral to Positive and FBR maintained shares at a Buy while lowering their price target to $240/share from $250/share.  Nvidia reports Q3 results Thursday after the market closes.,2018-11-13 13:23:00-05:00,NVDA
929952.0,"Benzinga's Top Upgrades, Downgrades For November 13, 2018",2018-11-13 09:18:00-05:00,NVDA
929953.0,"B. Riley FBR Maintains Buy on NVIDIA, Lowers Price Target to $240",2018-11-13 08:44:00-05:00,NVDA
929954.0,Susquehanna Upgrades NVIDIA to Positive,2018-11-13 07:29:00-05:00,NVDA
929955.0,Goldman Sachs Reiterates Buy Rating And Conviction List Status For Nvidia Ahead Of Q3 Earnings; Analysts Say Near-Term Challenges Exist But Long-Term Secular Growth And Recommends Investors Use Recent Pullback To Buy The Stock,2018-11-12 13:32:00-05:00,NVDA
929956.0,"Citigroup Maintains Buy on NVIDIA, Lowers Price Target to $270",2018-11-12 12:35:00-05:00,NVDA
929957.0,"Cold Start: Worries About Hawkish Fed, Rising Prices Seem To Weigh On Sentiment",2018-11-09 09:53:00-05:00,NVDA
929958.0,"Morgan Stanley Maintains Overweight on NVIDIA, Lowers Price Target to $260",2018-11-08 12:34:00-05:00,NVDA
929959.0,Morgan Stanley's Bull Case For Nvidia Unchanged By Near-Term Concerns,2018-11-08 12:08:00-05:00,NVDA
929960.0,NVIDIA shares are trading down 2.9% after analysts at Morgan Stanley lowered their price target on the stock; Analysts see headwinds in gaming and said they are de-risking their estimates going into earnings.,2018-11-08 10:49:00-05:00,NVDA
929961.0,"BlueFin Offers Q4 Update On PC Space: Oct. OEM Shipments Surprisingly
Strong, Signaling A Strong Outlook For Dec. Qtr.; However, Uncertainty Surrounding Tariffs Creates Lack Of Clarity On Demand For Suppliers",2018-11-07 13:08:00-05:00,NVDA
929962.0,AMD's 'Next Horizon' Event: What You Need To Know,2018-11-02 11:44:00-04:00,NVDA
929963.0,"Tug-of-War: Solid Jobs Report, China Trade Talks Lift Market, But AAPL Disappoints",2018-11-02 10:08:00-04:00,NVDA
929964.0,NVIDIA shares are up 4.5% after analysts at JP Morgan upgraded the stock from 'Neutral' to 'Overweight'; Analysts said the company will continue to see outsized growth and clear leadership in data center/HPC and gaming over the next few years.,2018-10-30 13:43:00-04:00,NVDA
929965.0,"Stocks Which Set New 52-Week Low Yesterday, October 29th",2018-10-30 12:40:00-04:00,NVDA
929966.0,"Weakness In Nvidia's Gaming Segment Could Be A Passing Phase, JPMorgan Says In Upgrade",2018-10-30 10:52:00-04:00,NVDA
929967.0,NVIDIA Shares Appear Unaffected; Traders Circulating Earlier Forbes Article 'Nvidia RTX 2080 Ti Cards Have A Serious Problem -- They Keep Dying',2018-10-30 10:19:00-04:00,NVDA
929968.0,"Benzinga's Top Upgrades, Downgrades For October 30, 2018",2018-10-30 09:22:00-04:00,NVDA
929969.0,30 Stocks Moving In Tuesday's Pre-Market Session,2018-10-30 08:56:00-04:00,NVDA
929970.0,"JP Morgan Upgrades NVIDIA to Overweight, Lowers Price Target to $255",2018-10-30 06:35:00-04:00,NVDA
929971.0,NVIDIA Shares Down 1.3% Over Last Few Mins.; Not Seeing News To Justify Move Lower; Stock Down 5% Over Last Hour Since Price Broke Below Important Technical Level At $200; Stock Down 4.5% For Session,2018-10-29 12:30:00-04:00,NVDA
929972.0,Goldman Sachs Adds Nvidia To 'Conviction Buy' List,2018-10-18 13:21:00-04:00,NVDA
929973.0,Gamers Delight: A New E-Sports ETF Is Here,2018-10-18 13:07:00-04:00,NVDA
929974.0,NVIDIA Shares Up 1.2% Premarket; Hearing Goldman Added Stock To Its 'Conviction Buy' List,2018-10-18 07:48:00-04:00,NVDA
929975.0,Bank Earnings To The Rescue? Market Seeing Some Green After Strong Results,2018-10-16 10:43:00-04:00,NVDA
929976.0,NVIDIA Option Alert: Fri $235 Puts Sweep (38) below Bid!: 1649 @ $2.846 vs 3277 OI; Earnings 11/8 After Close [est] Ref=$243.9,2018-10-15 09:39:00-04:00,NVDA
929977.0,"Shares of tech stocks moving higher as market rebounds from mid-week lows, strength could be related to rotation back into growth names; Netflix up 5.3%, NVIDIA up 5.8%, Salesforce Up 5.1%, PayPal Up 4.4%, Apple up 3.2%, VMWare up 3.0%.",2018-10-12 10:49:00-04:00,NVDA
929978.0,"Seeing downward movement in chip stocks, traders attributing move to earlier news Huawei unveiled new Ascend 910 and Ascend 310 AI chips aimed at data centers and smart devices; Nvidia down 4.3%, AMD down 6.1%, Qualcomm down 2.6%, Intel down 1.9%.",2018-10-10 14:04:00-04:00,NVDA
929979.0,Volvo Selects AI-Based NVIDIA DRIVE Computer For Production Cars,2018-10-10 06:19:00-04:00,NVDA
929980.0,IBM And NVIDIA Collaborate To Expand Open Source Machine Learning Tools For Data Scientists,2018-10-10 06:04:00-04:00,NVDA
929981.0,Investor Movement Index September Summary,2018-10-09 11:48:00-04:00,NVDA
929982.0,Rambus Renews Patent License With NVIDIA,2018-10-05 16:00:00-04:00,NVDA
929983.0,Rambus Wins Patent License Renewal With NVIDIA,2018-10-05 16:00:00-04:00,NVDA
929984.0,Trading Journal: Look For Near-Term Weakness In Nvidia,2018-10-05 11:10:00-04:00,NVDA
929985.0,"Stocks Which Set New 52-Week High Yesterday, October 2nd",2018-10-03 12:59:00-04:00,NVDA
929986.0,AMD's Stock Off To Rough October Start Following Best Quarter In Decades,2018-10-03 11:22:00-04:00,NVDA
929987.0,"Stocks Which Set New 52-Week High Yesterday, October 1st",2018-10-02 09:20:00-04:00,NVDA
929988.0,"Goldman Selective On Semis: Bullish On Nvidia, Xilinx, Bearish On Intel, Texas Instruments",2018-10-01 14:22:00-04:00,NVDA
929989.0,"Barclays Downgrades Intel, Says Chipmaker Faces 'Costly Battle' With AMD For Market Share",2018-10-01 09:30:00-04:00,NVDA
929990.0,Intel Adding $1B To CapEx To Boost Production,2018-09-28 14:14:00-04:00,NVDA
929991.0,Watching shares of AMD and NVIDIA after Intel announced it plans to add $1B to capex in order to boost production,2018-09-28 11:11:00-04:00,NVDA
929992.0,NVIDIA Option Alert: Fri $275 Calls Sweep (60) near the Ask: 502 @ $2.938 vs 6346 OI; Earnings 11/8 After Close [est] Ref=$277.0,2018-09-28 10:07:00-04:00,NVDA
929993.0,NVIDIA Shares Up ~2% On ~16K Shares In Pre-Market Action; Hearing Evercore ISI Analyst Raised Price Target To $400,2018-09-28 06:35:00-04:00,NVDA
929994.0,'Cutting Edge' Collaborative Intelligence Startup Algo.ai Joins Nvidia Inception Accelerator,2018-09-27 13:28:00-04:00,NVDA
929995.0,"KeyBanc Starts Coverage On 10 Semiconductor Stocks, Downgrades Cypress Semi",2018-09-25 11:16:00-04:00,NVDA
929996.0,"Bank Of America Raises Nvidia Price Target To A Street High, Sees Upside In Multiple Segments",2018-09-25 10:30:00-04:00,NVDA
929997.0,"Benzinga's Top Upgrades, Downgrades For September 25, 2018",2018-09-25 09:11:00-04:00,NVDA
929998.0,KeyBanc Initiates Coverage On NVIDIA with Sector Weight Rating,2018-09-25 06:20:00-04:00,NVDA
929999.0,Bank Of America: Don't Sweat Mixed Nvidia Turing Reviews,2018-09-24 13:55:00-04:00,NVDA
930000.0,Still-Bullish Morgan Stanley Tamps Down Expectations For Nvidia's Turing GPUs,2018-09-20 14:43:00-04:00,NVDA
930001.0,"NVIDIA Shares Indicated Up 1.4% Premarket On Light Volume (~11.5K Shares); Hearing Needham Raised Price Target On Stock To $350, Cited 'increased confidence  NVDA will begin to take a larger share of the inference market...'",2018-09-14 07:06:00-04:00,NVDA
930002.0,NVIDIA Launches AI Data Center Platform,2018-09-13 04:38:00-04:00,NVDA
930003.0,AMD's Setup Gives Rosenblatt Securities Deja Vu,2018-09-11 15:28:00-04:00,NVDA
930004.0,A Chip ETF Bleeds Cash; Some Of It May Be Going Here,2018-09-11 11:53:00-04:00,NVDA
930005.0,"BofA: Latest Steam Gaming Data Good News For Nvidia, AMD",2018-09-10 12:51:00-04:00,NVDA
930006.0,Watching NVIDIA Shares Amid Report Huawei Doing An AI Chip Deal With Microsoft In China,2018-09-05 13:02:00-04:00,NVDA
930007.0,"Stocks Which Set New 52-Week High Yesterday, September 4th",2018-09-05 10:22:00-04:00,NVDA
930008.0,"Stocks Which Set New 52-Week High Yesterday, August 30th",2018-08-31 10:11:00-04:00,NVDA
930009.0,"Stocks That Made New 52-Week Highs Today Include: FLIR Systems, Textron, Darden Restaurants, United Continental, Intuitive Surgical, TJX, NetApp, Illumina, First Energy, NVIDIA, Microsoft, Visa, and Paypal",2018-08-30 15:08:00-04:00,NVDA
930010.0,"Stocks Which Set New 52-Week High Yesterday, August 29th",2018-08-30 11:47:00-04:00,NVDA
930011.0,Solid Extra-Base Hit From GDP Breaks Up Otherwise Dull Week On Street,2018-08-29 09:59:00-04:00,NVDA
930012.0,"Stocks Which Set New 52-Week High Friday, August 24th",2018-08-27 09:24:00-04:00,NVDA
930013.0,"Benzinga's Bulls & Bears Of The Week: Alibaba, Apple, Nike, Tesla, Verizon And More",2018-08-25 17:33:00-04:00,NVDA
930014.0,The Hot Chips 2018 Conference: Morgan Stanley's Takeaways,2018-08-24 11:22:00-04:00,NVDA
930015.0,"Stocks Which Set New 52-Week High Yesterday, August 23rd",2018-08-24 09:11:00-04:00,NVDA
930016.0,Have You Tried The New Benzinga Pro Chat Beta Yet? We Often Discuss Hot Stocks And The Recent Breaking News Items Over The Last Few Mins.; Check It Out At https://pro.benzinga.com/popout/widget/chat/,2018-08-23 17:02:00-04:00,NVDA
930017.0,Rosenblatt Says AMD Now Has A Path To $30 Per Share,2018-08-23 12:04:00-04:00,NVDA
930018.0,"Fed On Center Stage As Jackson Hole Meeting Starts, With Powell Speech Friday",2018-08-23 10:07:00-04:00,NVDA
930019.0,NVIDIA Shares Unaffected After Hours As Citron's Andrew Left Is Currently On CNBC Discussing His Short Thesis In The Stock,2018-08-22 17:48:00-04:00,NVDA
930020.0,Infographic: PC Gamers Prefer Nvidia GPUs,2018-08-22 16:14:00-04:00,NVDA
930021.0,Netflix Vs. Amazon Vs. Nvidia: Picking A Tech Stock For The Long Haul,2018-08-22 14:00:00-04:00,NVDA
930022.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Afternoon Of Tues., Aug. 21, 2018",2018-08-21 17:14:00-04:00,NVDA
930023.0,'I have been a consistent backer of Nvidia. I understood there would be a short raid on it and i was right. No  one has been as stalwart as i have been. Join the Club... '-Jim Cramer Tweets,2018-08-21 12:32:00-04:00,NVDA
930024.0,"Munster Sees 'Holy Grail' In Nvidia's New GPUs, While Stifel Takes Neutral Stance On Chipmaker",2018-08-21 11:53:00-04:00,NVDA
930025.0,"' This is not a short talking- this is Ebay,  Don't mess with Google.'-Citron Research Tweets (2/2)",2018-08-21 11:48:00-04:00,NVDA
930026.0,'Citron knows investors don't read full reports  So here is the one takeaway to focus on why $NVDA going to $200.  Customers are moving away from GPU to TPU as they find it faster and cheaper.'-Citron Research Tweets (1/2),2018-08-21 11:47:00-04:00,NVDA
930027.0,NVIDIA Shares Fall ~0.5% From Session High Following Tweet From Citron Research Suggesting Stock Is 'On Its Way To $200'; Shares Up 1.4% For Session,2018-08-21 10:25:00-04:00,NVDA
930028.0,'$NVDA on its way to $200.  With short interest at an all time low and datacenter facing major competition not even ray tracing can support these lofty levels' -Tweet From Citron,2018-08-21 10:23:00-04:00,NVDA
930029.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Tues., Aug. 21, 2018",2018-08-21 09:32:00-04:00,NVDA
930030.0,Nvidia Unveils GeForce RTX Series: 'A New Golden Age Of Gaming',2018-08-20 15:21:00-04:00,NVDA
930031.0,NVIDIA shares are trading up 2.4% following company updates on RTX 2000 series gaming chips,2018-08-20 14:55:00-04:00,NVDA
930032.0,From Gamescom 2018 Conference: NVIDIA Corp RTX 2000 Series Gaming Chips Will Range From $499 To $999 And Will Be Available Starting Sept. 20,2018-08-20 14:07:00-04:00,NVDA
930033.0,"PR Confirms Gamescom News, NVIDIA RTX Platform Brings Real-Time Ray Tracing and AI to Barrage of Blockbuster Games",2018-08-20 13:59:00-04:00,NVDA
930034.0,"NVIDIA CEO Jensen Huang Giving Latest Updates From The Company's GeForce Pre-Gamescom Event, Live On YouTube",2018-08-20 13:11:00-04:00,NVDA
930035.0,NVIDIA CEO At Gamescom Says Newest Gaming Chips Will Use AI To Improve Computer Graphics,2018-08-20 13:02:00-04:00,NVDA
930036.0,REMINDER: NVIDIA Could Launch Its RTX 2080 Ti and RTX 2080 GPU as Early as Today,2018-08-20 07:19:00-04:00,NVDA
930037.0,50 Biggest Movers From Friday,2018-08-20 05:33:00-04:00,NVDA
930038.0,"Benzinga's Bulls & Bears Of The Week: Facebook, Netflix, Twitter, Walmart And More",2018-08-19 11:55:00-04:00,NVDA
930039.0,What Wall Street Thinks Of Nvidia's Q2 Earnings,2018-08-18 09:29:00-04:00,NVDA
930040.0,Podcast: 6 Charts Explain Why The Correction Has Started,2018-08-17 14:11:00-04:00,NVDA
930041.0,41 Stocks Moving In Friday's Mid-Day Session,2018-08-17 12:22:00-04:00,NVDA
930042.0,"Benzinga Pro's Top 10 Most-Searched Tickers For the Morning of Friday, Aug. 17th",2018-08-17 10:48:00-04:00,NVDA
930043.0,Oppenheimer Upgrades Nvidia: 'We See Continued Outsized Growth',2018-08-17 10:32:00-04:00,NVDA
930044.0,10 Biggest Price Target Changes For Friday,2018-08-17 10:07:00-04:00,NVDA
930045.0,Headlights On Deere: Mixed Results As Company Cites Higher Costs,2018-08-17 10:06:00-04:00,NVDA
930046.0,"Benzinga's Top Upgrades, Downgrades For August 17, 2018",2018-08-17 08:59:00-04:00,NVDA
930047.0,Morgan Stanley Sees Buying Opportunity In Nvidia: 'Clarity Likely After Next Week's Product Launches',2018-08-17 08:57:00-04:00,NVDA
930048.0,23 Stocks Moving In Friday's Pre-Market Session,2018-08-17 08:02:00-04:00,NVDA
930049.0,"Cisco, Macy's, Nvidia, TLT: 'Fast Money' Picks For August 17",2018-08-17 07:41:00-04:00,NVDA
930050.0,Oppenheimer Upgrades NVIDIA to Outperform,2018-08-17 07:27:00-04:00,NVDA
